disease,feature_block,feature,mean_abs_shap,std_abs_shap,n_folds
parvovirus enteritis,clinical_only,cat__presentation_date_2016-01-09,0.0,0.0,5
parvovirus enteritis,clinical_only,cat__presentation_date_2016-03-14,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2016-05-28,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2016-06-04,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2016-07-21,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2016-07-28,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2016-07-30,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2016-08-07,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2016-09-09,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2016-09-18,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2016-09-19,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2016-09-21,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2016-09-26,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2016-09-30,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2016-10-07,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2016-10-08,0.0,0.0,5
parvovirus enteritis,clinical_only,cat__presentation_date_2016-11-06,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2016-11-30,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2016-12-01,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2016-12-09,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2016-12-17,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2016-12-20,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2016-12-25,0.0,0.0,5
parvovirus enteritis,clinical_only,cat__presentation_date_2016-12-30,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2017-01-06,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2017-01-18,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2017-01-23,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2017-01-26,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2017-02-18,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2017-02-22,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2017-02-26,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2017-04-02,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2017-04-16,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2017-05-12,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2017-05-28,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2017-05-31,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2017-06-02,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2017-06-13,0.0,0.0,5
parvovirus enteritis,clinical_only,cat__presentation_date_2017-06-15,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2017-07-02,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2017-07-08,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2017-07-17,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2017-07-26,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2017-08-04,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2017-08-13,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2017-08-17,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2017-08-18,0.0,0.0,5
parvovirus enteritis,clinical_only,cat__presentation_date_2017-08-22,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2017-08-31,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2017-09-04,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2017-09-10,0.0,0.0,5
parvovirus enteritis,clinical_only,cat__presentation_date_2017-09-12,0.0,0.0,5
parvovirus enteritis,clinical_only,cat__presentation_date_2017-09-13,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2017-09-14,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2017-09-30,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2017-10-02,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2017-10-13,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2017-10-15,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2017-10-29,0.0,0.0,5
parvovirus enteritis,clinical_only,cat__presentation_date_2017-10-30,0.0,0.0,5
parvovirus enteritis,clinical_only,cat__presentation_date_2017-11-01,0.0,0.0,5
parvovirus enteritis,clinical_only,cat__presentation_date_2017-12-18,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2017-12-24,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2018-01-04,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2018-01-13,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2018-01-23,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2018-02-02,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2018-02-04,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2018-02-07,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2018-02-10,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2018-02-11,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2018-02-15,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2018-02-25,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2018-02-28,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2018-03-03,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2018-03-08,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2018-03-11,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2018-03-17,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2018-04-10,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2018-04-11,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2018-04-14,0.0,0.0,5
parvovirus enteritis,clinical_only,cat__presentation_date_2018-04-17,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2018-04-25,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2018-05-11,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2018-05-19,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2018-06-11,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2018-07-22,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2018-07-29,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2018-08-08,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2018-08-18,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2018-09-06,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2018-09-24,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2018-09-27,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2018-09-28,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2018-10-03,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2018-10-27,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2018-10-28,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2018-11-08,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2018-11-17,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2018-11-26,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2018-12-07,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2018-12-18,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2018-12-23,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2019-01-06,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2019-01-13,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2019-01-23,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2019-03-16,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2019-04-02,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2019-04-08,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2019-04-21,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2019-04-24,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2019-04-27,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2019-05-09,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2019-05-11,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2019-05-19,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2019-05-20,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2019-05-21,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2019-05-29,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2019-06-13,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2019-06-22,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2019-06-26,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2019-07-02,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2019-07-10,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2019-07-12,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2019-08-04,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2019-08-11,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2019-08-15,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2019-08-18,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2019-08-19,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2019-09-07,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2019-09-16,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2019-09-20,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2019-10-03,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2019-10-08,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2019-10-12,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2019-10-29,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2019-10-30,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2019-11-05,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2019-11-07,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2019-11-17,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2019-11-23,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2019-11-24,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2019-12-03,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2019-12-10,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2019-12-24,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2019-12-31,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2020-01-02,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2020-01-16,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2020-01-21,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2020-02-12,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2020-03-24,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2020-04-01,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2020-04-18,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2020-04-20,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2020-04-23,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2020-05-15,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2020-06-02,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2020-06-03,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2020-06-07,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2020-06-14,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2020-06-16,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2020-06-21,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2020-07-03,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2020-07-06,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2020-07-13,0.0,0.0,5
parvovirus enteritis,clinical_only,cat__presentation_date_2020-07-15,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2020-07-23,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2020-07-26,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2020-08-01,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2020-08-04,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2020-08-09,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2020-08-22,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2020-08-27,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2020-09-07,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2020-09-14,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2020-09-25,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2020-09-26,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2020-09-27,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2020-10-24,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2020-10-25,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2020-11-06,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2020-11-17,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2020-11-27,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2020-11-30,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2020-12-13,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2020-12-26,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2021-01-01,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2021-01-04,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2021-01-06,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2021-01-20,0.0,0.0,5
parvovirus enteritis,clinical_only,cat__presentation_date_2021-02-16,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2021-02-17,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2021-02-28,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2021-03-30,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2021-04-03,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2021-04-04,0.0,0.0,5
parvovirus enteritis,clinical_only,cat__presentation_date_2021-04-08,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2021-05-15,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2021-05-17,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2021-05-24,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2021-06-06,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2021-06-11,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2021-06-21,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2021-06-26,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2021-07-04,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2021-07-08,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2021-07-12,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2021-07-14,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2021-07-17,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2021-07-24,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2021-07-25,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2021-08-05,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2021-08-06,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2021-08-26,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2021-09-01,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2021-09-02,0.0,0.0,5
parvovirus enteritis,clinical_only,cat__presentation_date_2021-09-03,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2021-09-16,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2021-09-28,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2021-10-01,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2021-10-05,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2021-10-12,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2021-10-16,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2021-11-08,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2021-11-12,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2021-11-13,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2021-11-14,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2021-11-16,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2021-11-20,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2021-12-03,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2021-12-12,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2021-12-26,0.0,0.0,5
parvovirus enteritis,clinical_only,cat__presentation_date_2021-12-30,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2021-12-31,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2022-01-02,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2022-01-03,0.0,0.0,5
parvovirus enteritis,clinical_only,cat__presentation_date_2022-01-28,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2022-02-12,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2022-02-26,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2022-03-09,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2022-03-20,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2022-04-01,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2022-04-05,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2022-04-18,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2022-05-06,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2022-05-08,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2022-05-09,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2022-05-15,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2022-05-20,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2022-06-09,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2022-06-28,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2022-06-30,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2022-07-11,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2022-07-20,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2022-08-21,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2022-08-25,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2022-09-10,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2022-09-11,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2022-09-23,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2022-09-24,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2022-09-30,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2022-10-08,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2022-10-18,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2022-10-29,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2022-11-03,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2022-11-07,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2022-11-22,0.0,0.0,5
parvovirus enteritis,clinical_only,cat__presentation_date_2022-11-27,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2022-12-02,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2022-12-04,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2022-12-12,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2022-12-24,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2023-01-18,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2023-01-23,0.0,0.0,5
parvovirus enteritis,clinical_only,cat__presentation_date_2023-03-06,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2023-03-10,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2023-03-13,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2023-03-23,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2023-04-03,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2023-04-11,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2023-05-08,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2023-05-18,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2023-06-09,0.0,0.0,5
parvovirus enteritis,clinical_only,cat__presentation_date_2023-06-11,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2023-07-13,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2023-07-14,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2023-07-28,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2023-08-12,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__presentation_date_2023-08-20,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__sex_unbekannt,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__travel history_yes,0.0,0.0,4
parvovirus enteritis,clinical_only,cat__travel history_yes (abroad),0.0,0.0,5
parvovirus enteritis,clinical_only,cat__travel history_yes (not abroad),0.0,0.0,4
parvovirus enteritis,clinical_only,num__Na value__missing,0.0,0.0,5
parvovirus enteritis,clinical_only,num__body weight__missing,0.0,0.0,5
parvovirus enteritis,clinical_only,num__neutrophil count (x 10^9/L)__missing,0.0,0.0,5
parvovirus enteritis,combined,num__body weight,2.0384051007298796,0.4168343493914244,5
parvovirus enteritis,combined,num__leukocyte count,1.9160514118621137,0.4143789568983776,5
parvovirus enteritis,combined,num__hospitalization time (days),1.5377254360780754,0.25086658691280456,5
parvovirus enteritis,combined,cat__neuter status_intact,1.0030175789420188,0.3488669115886312,5
parvovirus enteritis,combined,num__surface_pressure_max__day1,0.7483739742179326,0.20363411148526522,5
parvovirus enteritis,combined,num__neutrophil count (x 10^9/L),0.6643784867792346,0.3507004617988325,5
parvovirus enteritis,combined,num__wind_direction_10m_dominant__peak_7d,0.48937228661801013,0.25182362917202206,5
parvovirus enteritis,combined,num__wind_gusts_10m_max__peak_14d,0.47743176408252175,0.16450019610147598,5
parvovirus enteritis,combined,num__lymphocyte count,0.44683476813943795,0.2600835506614265,5
parvovirus enteritis,combined,num__CREA concentration ,0.4330623907317882,0.3146110682774954,5
parvovirus enteritis,combined,num__Albumin concentration (in g/l),0.3887012340489773,0.32348000739354354,5
parvovirus enteritis,combined,cat__lymphocyte count interpreatation_lower limit,0.3652189227816314,0.20332172124620615,5
parvovirus enteritis,combined,num__surface_pressure_max__mean_13d,0.32287055961779415,0.1787859715486538,5
parvovirus enteritis,combined,num__BUN concentration,0.31954290715188927,0.13171761072314994,5
parvovirus enteritis,combined,num__wind_gusts_10m_max__day1,0.2671973271957852,0.1699459987183116,5
parvovirus enteritis,combined,num__K value,0.24993578789602905,0.21361240798358325,5
parvovirus enteritis,combined,num__precipitation_sum__mean_2d,0.23800107220065483,0.1931573185359003,5
parvovirus enteritis,combined,num__precipitation_sum__mean_13d,0.21927897595513554,0.17766147239576258,5
parvovirus enteritis,combined,num__wind_direction_10m_dominant__peak_14d,0.20744136093058718,0.32367800925567547,5
parvovirus enteritis,combined,num__initial hematocrit,0.20534864790564286,0.22551881411334818,5
parvovirus enteritis,combined,num__precipitation_sum__day1,0.19208654297105443,0.12304846675745468,5
parvovirus enteritis,combined,num__wind_direction_10m_dominant__mean_7d,0.17181311059597282,0.10050219928249854,5
parvovirus enteritis,combined,cat__BARF diet_Missing,0.17100195886675568,0.10487650299969327,5
parvovirus enteritis,combined,num__moon_phase_cos,0.16390453908471683,0.12957954453910425,5
parvovirus enteritis,combined,num__moon_phase_sin,0.14825640204364246,0.10547890249442604,5
parvovirus enteritis,combined,cat__regularly vaccinated_Missing,0.14357868841521737,0.16333463757290656,5
parvovirus enteritis,combined,num__wind_gusts_10m_max__mean_13d,0.12567355878613068,0.10512870423372317,5
parvovirus enteritis,combined,num__Initial total protein concentration (in g/l),0.12515017838779055,0.12502248437372745,5
parvovirus enteritis,combined,cat__regularly vaccinated_yes,0.11281129290838425,0.23388577310856834,5
parvovirus enteritis,combined,num__precipitation_sum__peak_14d,0.11120382908300339,0.08945692430303638,5
parvovirus enteritis,combined,num__wind_gusts_10m_max__mean_7d,0.10871664289809475,0.038252998667590306,5
parvovirus enteritis,combined,num__daylight_duration__day1,0.10513698408637655,0.08439312069384906,5
