disease,feature_block,fold,feature_name,rank,mean_abs_shap_fold
acute pancreatitis,clinical_only,3,cat__left shift_Missing,44.0,0.038001627955393275
acute pancreatitis,clinical_only,3,cat__neutrophil count interpretation_lower limit,45.0,0.036847880303504624
acute pancreatitis,clinical_only,3,cat__Albumin interpretation_upper limit,46.0,0.03567507197660298
acute pancreatitis,clinical_only,3,cat__breed_EKH,47.0,0.032285839148523836
acute pancreatitis,clinical_only,3,cat__travel history_no,48.0,0.029513422278402417
acute pancreatitis,clinical_only,3,cat__initial total protein interpreatation_physiological,49.0,0.02538533532706081
acute pancreatitis,clinical_only,3,cat__sex_M,50.0,0.024261214069935623
acute pancreatitis,clinical_only,4,num__lymphocyte count,1.0,1.6793465700908743
acute pancreatitis,clinical_only,4,num__body weight,2.0,1.4652326370012059
acute pancreatitis,clinical_only,4,num__hospitalization time (days),3.0,0.9185930465919834
acute pancreatitis,clinical_only,4,num__BUN concentration,4.0,0.8439970267360404
acute pancreatitis,clinical_only,4,num__leukocyte count,5.0,0.8179746757520475
acute pancreatitis,clinical_only,4,cat__regularly dewormed_yes,6.0,0.7418776192109288
acute pancreatitis,clinical_only,4,num__hospitalization time (days)__missing,7.0,0.7303729638775477
acute pancreatitis,clinical_only,4,num__CREA concentration ,8.0,0.6553622692313078
acute pancreatitis,clinical_only,4,num__neutrophil count (x 10^9/L),9.0,0.6490344278040278
acute pancreatitis,clinical_only,4,cat__Albumin interpretation_physiological,10.0,0.5120260751117833
acute pancreatitis,clinical_only,4,num__Initial total protein concentration (in g/l),11.0,0.4849216120068377
acute pancreatitis,clinical_only,4,cat__sex_F,12.0,0.45172530476700107
acute pancreatitis,clinical_only,4,num__Cl value,13.0,0.40781770756421964
acute pancreatitis,clinical_only,4,cat__Na interpreatation_decreased,14.0,0.3826144248444223
acute pancreatitis,clinical_only,4,num__Albumin concentration (in g/l),15.0,0.3000006559548758
acute pancreatitis,clinical_only,4,num__Na value,16.0,0.28692430628381665
acute pancreatitis,clinical_only,4,num__altitude (MASL),17.0,0.2752890878815215
acute pancreatitis,clinical_only,4,cat__urban or rural region_small town,18.0,0.26998243467767774
acute pancreatitis,clinical_only,4,cat__regularly dewormed_no,19.0,0.255523502456181
acute pancreatitis,clinical_only,4,num__initial hematocrit,20.0,0.25477349330852295
acute pancreatitis,clinical_only,4,cat__regularly vaccinated_no,21.0,0.2493242585254581
acute pancreatitis,clinical_only,4,cat__regularly dewormed_Missing,22.0,0.19523265239748516
acute pancreatitis,clinical_only,4,num__K value,23.0,0.1915650347540232
acute pancreatitis,clinical_only,4,cat__initial total protein interpreatation_lower limit,24.0,0.16060644871778457
acute pancreatitis,clinical_only,4,cat__initial total protein interpreatation_upper limit,25.0,0.1577468095615503
acute pancreatitis,clinical_only,4,cat__breed_EKH,26.0,0.15259304060287937
acute pancreatitis,clinical_only,4,cat__Albumin interpretation_increased,27.0,0.15179502254245852
acute pancreatitis,clinical_only,4,cat__lymphocyte count interpreatation_lower limit,28.0,0.14365934304386607
acute pancreatitis,clinical_only,4,num__Albumin concentration (in g/l)__missing,29.0,0.127047337871676
acute pancreatitis,clinical_only,4,cat__left shift_yes,30.0,0.1045926792699325
acute pancreatitis,clinical_only,4,cat__Na interpreatation_lower limit,31.0,0.10321026954290972
acute pancreatitis,clinical_only,4,cat__left shift_suspected,32.0,0.08630517782110894
acute pancreatitis,clinical_only,4,cat__K interpreatation_lower limit,33.0,0.08417034922267579
acute pancreatitis,clinical_only,4,cat__fecal examination_Missing,34.0,0.0748935959489349
acute pancreatitis,clinical_only,4,cat__hematocrit interpretation_upper limit,35.0,0.07242788259818747
acute pancreatitis,clinical_only,4,cat__urban or rural region_village,36.0,0.059394469175163375
acute pancreatitis,clinical_only,4,num__CREA concentration __missing,37.0,0.0562300703697594
acute pancreatitis,clinical_only,4,cat__leukocyte count interpreatation_lower limit,38.0,0.05358964137565
acute pancreatitis,clinical_only,4,cat__lymphocyte count interpreatation_physiological,39.0,0.05320511037312082
acute pancreatitis,clinical_only,4,cat__neuter status_intact,40.0,0.05219158949157359
acute pancreatitis,clinical_only,4,num__lymphocyte count__missing,41.0,0.050288414859882904
acute pancreatitis,clinical_only,4,cat__BUN interpreattion_physiological,42.0,0.05024779276784632
acute pancreatitis,clinical_only,4,cat__CREA interpretation_increased,43.0,0.03772391090669781
acute pancreatitis,clinical_only,4,cat__regularly vaccinated_Missing,44.0,0.037041480014929816
acute pancreatitis,clinical_only,4,cat__Cl interpreatation_physiological,45.0,0.0324074238742325
acute pancreatitis,clinical_only,4,cat__urban or rural region_city,46.0,0.023614219395838482
acute pancreatitis,clinical_only,4,cat__regularly vaccinated_yes,47.0,0.022815651195471333
acute pancreatitis,clinical_only,4,cat__Albumin interpretation_upper limit,48.0,0.02270189296973068
acute pancreatitis,clinical_only,4,cat__hematocrit interpretation_physiological,49.0,0.021451118891476335
acute pancreatitis,clinical_only,4,cat__Cl interpreatation_upper limit,50.0,0.021291181145895358
acute pancreatitis,clinical_only,5,num__body weight,1.0,1.876237451381369
acute pancreatitis,clinical_only,5,num__K value__missing,2.0,1.0007168582191002
acute pancreatitis,clinical_only,5,num__Cl value,3.0,0.7900741584122718
acute pancreatitis,clinical_only,5,num__hospitalization time (days),4.0,0.7776430174218107
acute pancreatitis,clinical_only,5,num__CREA concentration ,5.0,0.7342152631133707
acute pancreatitis,clinical_only,5,num__lymphocyte count,6.0,0.6690231810839203
acute pancreatitis,clinical_only,5,cat__breed_EKH,7.0,0.6668332735684119
acute pancreatitis,clinical_only,5,num__leukocyte count,8.0,0.6067963591574426
acute pancreatitis,clinical_only,5,num__K value,9.0,0.5931064142113855
acute pancreatitis,clinical_only,5,num__hospitalization time (days)__missing,10.0,0.5885305839755682
acute pancreatitis,clinical_only,5,num__Initial total protein concentration (in g/l),11.0,0.5119489782646004
acute pancreatitis,clinical_only,5,num__BUN concentration,12.0,0.49798599395323756
acute pancreatitis,clinical_only,5,num__initial hematocrit,13.0,0.3984583533070116
acute pancreatitis,clinical_only,5,num__Albumin concentration (in g/l),14.0,0.37159949364050615
acute pancreatitis,clinical_only,5,cat__regularly dewormed_Missing,15.0,0.34392899547500866
acute pancreatitis,clinical_only,5,num__neutrophil count (x 10^9/L),16.0,0.33588535810811465
acute pancreatitis,clinical_only,5,cat__fecal examination_Missing,17.0,0.32304244365348006
acute pancreatitis,clinical_only,5,cat__Albumin interpretation_physiological,18.0,0.2828049181665632
acute pancreatitis,clinical_only,5,cat__regularly dewormed_yes,19.0,0.2623720327121655
acute pancreatitis,clinical_only,5,cat__neuter status_intact,20.0,0.2537770371210071
acute pancreatitis,clinical_only,5,cat__regularly vaccinated_no,21.0,0.2537542251589262
acute pancreatitis,clinical_only,5,cat__sex_F,22.0,0.20184842258674854
acute pancreatitis,clinical_only,5,cat__urban or rural region_village,23.0,0.20026292170765
acute pancreatitis,clinical_only,5,num__Na value,24.0,0.1750075809172199
acute pancreatitis,clinical_only,5,cat__Albumin interpretation_increased,25.0,0.16206875091646075
acute pancreatitis,clinical_only,5,num__altitude (MASL),26.0,0.15721974479728412
acute pancreatitis,clinical_only,5,cat__hematocrit interpretation_lower limit,27.0,0.13340402264400006
acute pancreatitis,clinical_only,5,cat__Na interpreatation_upper limit,28.0,0.12984375936965614
acute pancreatitis,clinical_only,5,cat__urban or rural region_city,29.0,0.11803921631074539
acute pancreatitis,clinical_only,5,cat__neutrophil count interpretation_physiological,30.0,0.09334723554651572
acute pancreatitis,clinical_only,5,cat__urban or rural region_small town,31.0,0.08559305031226354
acute pancreatitis,clinical_only,5,cat__CREA interpretation_upper limit,32.0,0.08374811298244547
acute pancreatitis,clinical_only,5,cat__Cl interpreatation_upper limit,33.0,0.07567597457297694
acute pancreatitis,clinical_only,5,cat__regularly vaccinated_yes,34.0,0.07252979811832737
acute pancreatitis,clinical_only,5,cat__regularly dewormed_no,35.0,0.06594956300329397
acute pancreatitis,clinical_only,5,cat__K interpreatation_lower limit,36.0,0.06255254055246239
acute pancreatitis,clinical_only,5,num__Albumin concentration (in g/l)__missing,37.0,0.05807747086389732
acute pancreatitis,clinical_only,5,cat__lymphocyte count interpreatation_lower limit,38.0,0.057262135876119835
acute pancreatitis,clinical_only,5,cat__Cl interpreatation_increased,39.0,0.05702217064951486
acute pancreatitis,clinical_only,5,cat__hematocrit interpretation_physiological,40.0,0.03464540462634261
acute pancreatitis,clinical_only,5,cat__CREA interpretation_physiological,41.0,0.03451226281332727
acute pancreatitis,clinical_only,5,cat__Na interpreatation_decreased,42.0,0.03423983782466789
acute pancreatitis,clinical_only,5,cat__left shift_no,43.0,0.030758022100197572
acute pancreatitis,clinical_only,5,num__leukocyte count__missing,44.0,0.030330022616779344
acute pancreatitis,clinical_only,5,cat__Na interpreatation_lower limit,45.0,0.02918933339813164
acute pancreatitis,clinical_only,5,num__CREA concentration __missing,46.0,0.02860310434043757
acute pancreatitis,clinical_only,5,cat__regularly vaccinated_Missing,47.0,0.026026349305228222
acute pancreatitis,clinical_only,5,cat__BUN interpreattion_increased,48.0,0.02323811714811203
acute pancreatitis,clinical_only,5,cat__sex_M,49.0,0.016478797842014746
acute pancreatitis,clinical_only,5,cat__initial total protein interpreatation_physiological,50.0,0.014105736700839309
acute pancreatitis,combined,1,num__body weight,1.0,2.188035789375631
acute pancreatitis,combined,1,num__lymphocyte count,2.0,0.8074272429947656
acute pancreatitis,combined,1,num__hospitalization time (days)__missing,3.0,0.7937732556687069
acute pancreatitis,combined,1,num__surface_pressure_max__day1,4.0,0.676443250898815
acute pancreatitis,combined,1,num__hospitalization time (days),5.0,0.6572063755031918
acute pancreatitis,combined,1,num__neutrophil count (x 10^9/L),6.0,0.5161435826669578
acute pancreatitis,combined,1,num__wind_gusts_10m_max__day1,7.0,0.46275177937923506
acute pancreatitis,combined,1,num__wind_gusts_10m_max__peak_14d,8.0,0.45805456419800145
acute pancreatitis,combined,1,num__precipitation_sum__peak_14d,9.0,0.4553238574017389
acute pancreatitis,combined,1,num__wind_direction_10m_dominant__mean_13d,10.0,0.4359497677931581
acute pancreatitis,combined,1,cat__urban or rural region_village,11.0,0.4182502391004208
acute pancreatitis,combined,1,num__wind_gusts_10m_max__mean_7d,12.0,0.41111756017227186
acute pancreatitis,combined,1,num__Initial total protein concentration (in g/l),13.0,0.39298348965368624
acute pancreatitis,combined,1,num__Cl value,14.0,0.39195215558294555
acute pancreatitis,combined,1,num__CREA concentration ,15.0,0.3818222499017943
acute pancreatitis,combined,1,num__BUN concentration,16.0,0.35287730983545135
acute pancreatitis,combined,1,num__wind_gusts_10m_max__mean_13d,17.0,0.3365622972959769
acute pancreatitis,combined,1,cat__Albumin interpretation_physiological,18.0,0.3273640881109118
acute pancreatitis,combined,1,num__Na value,19.0,0.2956764281408946
acute pancreatitis,combined,1,num__moon_phase_sin,20.0,0.27288020411441455
acute pancreatitis,combined,1,num__precipitation_sum__mean_13d,21.0,0.2693959136204781
acute pancreatitis,combined,1,num__leukocyte count,22.0,0.2686719152532041
acute pancreatitis,combined,1,num__precipitation_sum__mean_7d,23.0,0.2681457372747054
acute pancreatitis,combined,1,num__precipitation_hours__mean_2d,24.0,0.26084928913457833
acute pancreatitis,combined,1,cat__urban or rural region_city,25.0,0.2569332527553112
acute pancreatitis,combined,1,cat__eda3_weekday_mon,26.0,0.24800574663407324
acute pancreatitis,combined,1,num__precipitation_sum__day1,27.0,0.23542826741643635
acute pancreatitis,combined,1,num__moon_phase_cos,28.0,0.22178491524484792
acute pancreatitis,combined,1,num__K value,29.0,0.21210811074452945
acute pancreatitis,combined,1,cat__regularly dewormed_yes,30.0,0.20678614408915022
acute pancreatitis,combined,1,cat__travel history_Missing,31.0,0.20115987930420698
acute pancreatitis,combined,1,num__Albumin concentration (in g/l),32.0,0.18740429017845875
acute pancreatitis,combined,1,num__wind_direction_10m_dominant__peak_7d,33.0,0.17482461658283652
acute pancreatitis,combined,1,cat__regularly dewormed_Missing,34.0,0.17359150379475843
acute pancreatitis,combined,1,num__apparent_temperature_max__day1,35.0,0.16923650809243387
acute pancreatitis,combined,1,cat__Na interpreatation_decreased,36.0,0.15916889878148108
acute pancreatitis,combined,1,cat__regularly vaccinated_yes,37.0,0.15691144354540568
acute pancreatitis,combined,1,num__precipitation_sum__mean_2d,38.0,0.15412344137929274
acute pancreatitis,combined,1,cat__left shift_Missing,39.0,0.14446622740885146
acute pancreatitis,combined,1,num__wind_direction_10m_dominant__mean_7d,40.0,0.14416836008635384
acute pancreatitis,combined,1,num__precipitation_hours__mean_7d,41.0,0.1354173093602482
acute pancreatitis,combined,1,num__surface_pressure_max__mean_13d,42.0,0.12922584195365333
acute pancreatitis,combined,1,cat__BARF diet_no,43.0,0.12769512093617982
acute pancreatitis,combined,1,num__precipitation_hours__mean_13d,44.0,0.12307957562545675
acute pancreatitis,combined,1,cat__CREA interpretation_upper limit,45.0,0.11922629706522056
acute pancreatitis,combined,1,num__daylight_duration__day1,46.0,0.11771558605577213
acute pancreatitis,combined,1,num__wind_direction_10m_dominant__day1,47.0,0.11347367473953111
acute pancreatitis,combined,1,num__precipitation_hours__peak_7d,48.0,0.1109688007412874
acute pancreatitis,combined,1,num__initial hematocrit,49.0,0.110600140195908
acute pancreatitis,combined,1,num__wind_direction_10m_dominant__peak_14d,50.0,0.10731437244666495
acute pancreatitis,combined,2,num__body weight,1.0,1.8486161248393695
acute pancreatitis,combined,2,num__lymphocyte count,2.0,0.7693530439072416
acute pancreatitis,combined,2,num__hospitalization time (days),3.0,0.6774118146035737
acute pancreatitis,combined,2,num__moon_phase_cos,4.0,0.667404563003863
acute pancreatitis,combined,2,num__moon_phase_sin,5.0,0.6622542119295631
acute pancreatitis,combined,2,cat__Albumin interpretation_upper limit,6.0,0.5989953347602297
acute pancreatitis,combined,2,num__precipitation_sum__day1,7.0,0.5716326641573685
acute pancreatitis,combined,2,num__precipitation_hours__peak_14d,8.0,0.5441300389670879
acute pancreatitis,combined,2,num__wind_direction_10m_dominant__mean_13d,9.0,0.49096884629562704
acute pancreatitis,combined,2,num__wind_direction_10m_dominant__peak_7d,10.0,0.48223457840615336
acute pancreatitis,combined,2,num__hospitalization time (days)__missing,11.0,0.45260035450583697
acute pancreatitis,combined,2,num__precipitation_sum__mean_13d,12.0,0.4181373306575072
acute pancreatitis,combined,2,num__wind_gusts_10m_max__day1,13.0,0.4090473667141366
acute pancreatitis,combined,2,num__surface_pressure_max__day1,14.0,0.40442849707051615
acute pancreatitis,combined,2,num__BUN concentration,15.0,0.403264150019711
acute pancreatitis,combined,2,num__Na value,16.0,0.3480294130447749
acute pancreatitis,combined,2,num__precipitation_sum__peak_14d,17.0,0.34438531902246156
acute pancreatitis,combined,2,num__apparent_temperature_max__day1,18.0,0.31785080303462715
acute pancreatitis,combined,2,num__K value__missing,19.0,0.316719241925193
acute pancreatitis,combined,2,num__wind_gusts_10m_max__peak_14d,20.0,0.2904799493698168
acute pancreatitis,combined,2,cat__K interpreatation_lower limit,21.0,0.2739132838076388
acute pancreatitis,combined,2,num__wind_gusts_10m_max__mean_7d,22.0,0.2635275954206874
acute pancreatitis,combined,2,cat__Albumin interpretation_physiological,23.0,0.24064439494804496
