disease,feature_block,fold,feature_name,rank,mean_abs_shap_fold
acute pancreatitis,combined,3,cat__Na interpreatation_decreased,15.0,0.3698994642606715
acute pancreatitis,combined,3,num__precipitation_hours__mean_13d,16.0,0.33780771488282657
acute pancreatitis,combined,3,num__Albumin concentration (in g/l),17.0,0.3176416929134882
acute pancreatitis,combined,3,num__wind_gusts_10m_max__peak_14d,18.0,0.30977047825988746
acute pancreatitis,combined,3,num__wind_direction_10m_dominant__peak_7d,19.0,0.29554397486388345
acute pancreatitis,combined,3,cat__regularly dewormed_yes,20.0,0.2895553103991558
acute pancreatitis,combined,3,num__precipitation_hours__peak_7d,21.0,0.27942899211046185
acute pancreatitis,combined,3,num__precipitation_sum__mean_2d,22.0,0.27216690925738757
acute pancreatitis,combined,3,num__surface_pressure_max__mean_13d,23.0,0.2697746343773427
acute pancreatitis,combined,3,cat__hematocrit interpretation_lower limit,24.0,0.2681468944726799
acute pancreatitis,combined,3,cat__regularly vaccinated_no,25.0,0.2677432639781634
acute pancreatitis,combined,3,num__wind_gusts_10m_max__mean_7d,26.0,0.2605858000681397
acute pancreatitis,combined,3,num__wind_direction_10m_dominant__mean_13d,27.0,0.2586149036209447
acute pancreatitis,combined,3,cat__eda3_weekday_mon,28.0,0.2534949739849299
acute pancreatitis,combined,3,num__Cl value,29.0,0.2510651095568972
acute pancreatitis,combined,3,num__precipitation_sum__mean_13d,30.0,0.23605612688895222
acute pancreatitis,combined,3,num__BUN concentration,31.0,0.23254813606429356
acute pancreatitis,combined,3,num__Initial total protein concentration (in g/l),32.0,0.22617184062159354
acute pancreatitis,combined,3,num__CREA concentration ,33.0,0.22194479255395275
acute pancreatitis,combined,3,cat__BARF diet_no,34.0,0.16648211890927636
acute pancreatitis,combined,3,cat__regularly dewormed_Missing,35.0,0.16436869581917035
acute pancreatitis,combined,3,num__wind_direction_10m_dominant__peak_14d,36.0,0.16290145674913292
acute pancreatitis,combined,3,num__precipitation_hours__mean_7d,37.0,0.1563514250435291
acute pancreatitis,combined,3,num__daylight_duration__day1,38.0,0.15246180425431033
acute pancreatitis,combined,3,num__initial hematocrit,39.0,0.14778811185015397
acute pancreatitis,combined,3,num__wind_direction_10m_dominant__mean_7d,40.0,0.14298863795207628
acute pancreatitis,combined,3,cat__sex_F,41.0,0.14050776662485318
acute pancreatitis,combined,3,num__K value__missing,42.0,0.13023858335901853
acute pancreatitis,combined,3,num__wind_direction_10m_dominant__day1,43.0,0.1250799292484186
acute pancreatitis,combined,3,cat__regularly dewormed_no,44.0,0.10929216711466963
acute pancreatitis,combined,3,cat__regularly vaccinated_yes,45.0,0.10319409218494295
acute pancreatitis,combined,3,num__precipitation_hours__mean_2d,46.0,0.09896671547644294
acute pancreatitis,combined,3,num__moon_phase_cos,47.0,0.09715816388296941
acute pancreatitis,combined,3,num__K value,48.0,0.09447834315064782
acute pancreatitis,combined,3,num__apparent_temperature_max__day1,49.0,0.08584846061636073
acute pancreatitis,combined,3,num__Na value,50.0,0.08566612147301945
acute pancreatitis,combined,4,num__body weight,1.0,1.4201887940790845
acute pancreatitis,combined,4,num__lymphocyte count,2.0,1.4166717657678272
acute pancreatitis,combined,4,num__wind_direction_10m_dominant__mean_13d,3.0,0.8707941384350609
acute pancreatitis,combined,4,cat__Albumin interpretation_physiological,4.0,0.8070837298629819
acute pancreatitis,combined,4,num__BUN concentration,5.0,0.7869479586607417
acute pancreatitis,combined,4,num__moon_phase_sin,6.0,0.7786627154194083
acute pancreatitis,combined,4,num__leukocyte count,7.0,0.6474706241974423
acute pancreatitis,combined,4,num__wind_gusts_10m_max__day1,8.0,0.6151044204428707
acute pancreatitis,combined,4,num__hospitalization time (days),9.0,0.5908854118266634
acute pancreatitis,combined,4,cat__Na interpreatation_decreased,10.0,0.5437691310040311
acute pancreatitis,combined,4,num__precipitation_sum__mean_13d,11.0,0.42893569985716
acute pancreatitis,combined,4,cat__eda3_weekday_mon,12.0,0.42242182504645515
acute pancreatitis,combined,4,cat__regularly dewormed_yes,13.0,0.41619887514892134
acute pancreatitis,combined,4,num__Albumin concentration (in g/l),14.0,0.39799917032190124
acute pancreatitis,combined,4,num__wind_direction_10m_dominant__peak_7d,15.0,0.38531239873149364
acute pancreatitis,combined,4,num__surface_pressure_max__day1,16.0,0.3445358823541079
acute pancreatitis,combined,4,num__wind_gusts_10m_max__peak_14d,17.0,0.32898305806735123
acute pancreatitis,combined,4,num__lymphocyte count__missing,18.0,0.3217115043353001
acute pancreatitis,combined,4,num__precipitation_hours__mean_13d,19.0,0.3192926244001589
acute pancreatitis,combined,4,num__Albumin concentration (in g/l)__missing,20.0,0.3190314888962119
acute pancreatitis,combined,4,num__neutrophil count (x 10^9/L),21.0,0.3015713102941751
acute pancreatitis,combined,4,num__wind_gusts_10m_max__mean_13d,22.0,0.2976928349907091
acute pancreatitis,combined,4,num__hospitalization time (days)__missing,23.0,0.2823179001182499
acute pancreatitis,combined,4,num__precipitation_sum__peak_14d,24.0,0.2740797932931003
acute pancreatitis,combined,4,cat__Na interpreatation_upper limit,25.0,0.27001490575182396
acute pancreatitis,combined,4,num__moon_phase_cos,26.0,0.2588553036764421
acute pancreatitis,combined,4,num__Cl value,27.0,0.23872783240425857
acute pancreatitis,combined,4,num__apparent_temperature_max__day1,28.0,0.22278079099272038
acute pancreatitis,combined,4,num__CREA concentration ,29.0,0.21357736593951102
acute pancreatitis,combined,4,num__surface_pressure_max__mean_13d,30.0,0.19766889080632896
acute pancreatitis,combined,4,num__precipitation_sum__day1,31.0,0.19077562875809612
acute pancreatitis,combined,4,cat__eda3_weekday_sat,32.0,0.19000237920251126
acute pancreatitis,combined,4,cat__sex_F,33.0,0.18883314058820727
acute pancreatitis,combined,4,num__precipitation_sum__mean_7d,34.0,0.18397917677498696
acute pancreatitis,combined,4,num__Na value,35.0,0.18329282142557196
acute pancreatitis,combined,4,num__wind_direction_10m_dominant__peak_14d,36.0,0.17638527230954387
acute pancreatitis,combined,4,num__precipitation_hours__peak_14d,37.0,0.15735941740032913
acute pancreatitis,combined,4,num__precipitation_hours__peak_7d,38.0,0.15036302206016383
acute pancreatitis,combined,4,num__daylight_duration__day1,39.0,0.14250609596519048
acute pancreatitis,combined,4,num__wind_gusts_10m_max__mean_7d,40.0,0.12048795614414597
acute pancreatitis,combined,4,cat__neuter status_intact,41.0,0.11551626214387041
acute pancreatitis,combined,4,cat__regularly dewormed_no,42.0,0.10777631067788226
acute pancreatitis,combined,4,cat__Na interpreatation_lower limit,43.0,0.10587945911255266
acute pancreatitis,combined,4,num__wind_direction_10m_dominant__mean_7d,44.0,0.10579429298438056
acute pancreatitis,combined,4,cat__hematocrit interpretation_lower limit,45.0,0.10111788045104447
acute pancreatitis,combined,4,num__CREA concentration __missing,46.0,0.09893646623718022
acute pancreatitis,combined,4,num__precipitation_sum__mean_2d,47.0,0.09786818377136741
acute pancreatitis,combined,4,num__Cl value__missing,48.0,0.0937350593809201
acute pancreatitis,combined,4,cat__eda3_weekday_fri,49.0,0.08454833539616267
acute pancreatitis,combined,4,cat__urban or rural region_village,50.0,0.08176530303987038
acute pancreatitis,combined,5,num__body weight,1.0,1.7524906438832466
acute pancreatitis,combined,5,num__hospitalization time (days)__missing,2.0,0.7912190905131192
acute pancreatitis,combined,5,num__wind_direction_10m_dominant__mean_13d,3.0,0.7576545895753798
acute pancreatitis,combined,5,num__surface_pressure_max__day1,4.0,0.7448537033764129
acute pancreatitis,combined,5,num__BUN concentration,5.0,0.7442128178918603
acute pancreatitis,combined,5,num__K value__missing,6.0,0.7250695011052678
acute pancreatitis,combined,5,num__wind_gusts_10m_max__mean_7d,7.0,0.6774529968964198
acute pancreatitis,combined,5,num__leukocyte count,8.0,0.6602556317075955
acute pancreatitis,combined,5,num__hospitalization time (days),9.0,0.6268580938589814
acute pancreatitis,combined,5,num__wind_direction_10m_dominant__peak_7d,10.0,0.5469992093747306
acute pancreatitis,combined,5,num__precipitation_hours__peak_14d,11.0,0.4598301362606052
acute pancreatitis,combined,5,num__moon_phase_sin,12.0,0.45148454395323007
acute pancreatitis,combined,5,num__surface_pressure_max__mean_13d,13.0,0.417520182347482
acute pancreatitis,combined,5,num__Cl value,14.0,0.4160324152873616
acute pancreatitis,combined,5,num__precipitation_sum__mean_13d,15.0,0.40232249254096003
acute pancreatitis,combined,5,cat__Albumin interpretation_physiological,16.0,0.3954559645584916
acute pancreatitis,combined,5,num__Initial total protein concentration (in g/l),17.0,0.38030494324838604
acute pancreatitis,combined,5,num__neutrophil count (x 10^9/L),18.0,0.364058922047479
acute pancreatitis,combined,5,num__wind_gusts_10m_max__mean_13d,19.0,0.36120305240335754
acute pancreatitis,combined,5,num__wind_gusts_10m_max__day1,20.0,0.3524029967534879
acute pancreatitis,combined,5,num__wind_direction_10m_dominant__mean_7d,21.0,0.33333741178340637
acute pancreatitis,combined,5,num__precipitation_hours__mean_13d,22.0,0.3091924261280343
acute pancreatitis,combined,5,num__wind_gusts_10m_max__peak_14d,23.0,0.27252830086296737
acute pancreatitis,combined,5,num__moon_phase_cos,24.0,0.25881318166397427
acute pancreatitis,combined,5,num__Albumin concentration (in g/l),25.0,0.2565180158556774
acute pancreatitis,combined,5,cat__breed_EKH,26.0,0.25488644951522615
acute pancreatitis,combined,5,num__CREA concentration ,27.0,0.25134310796154874
acute pancreatitis,combined,5,num__precipitation_hours__mean_7d,28.0,0.25063373545339895
acute pancreatitis,combined,5,num__Na value,29.0,0.2447754339064586
acute pancreatitis,combined,5,num__lymphocyte count,30.0,0.2368355188907456
acute pancreatitis,combined,5,cat__hematocrit interpretation_lower limit,31.0,0.22286154909090033
acute pancreatitis,combined,5,num__snowfall_sum__mean_7d,32.0,0.21833826515650626
acute pancreatitis,combined,5,cat__fecal examination_Missing,33.0,0.20142328178700136
acute pancreatitis,combined,5,num__wind_direction_10m_dominant__day1,34.0,0.1851931262344397
acute pancreatitis,combined,5,num__initial hematocrit,35.0,0.18439357709015997
acute pancreatitis,combined,5,num__precipitation_sum__mean_2d,36.0,0.16910796076521067
acute pancreatitis,combined,5,cat__sex_F,37.0,0.16318459865447585
acute pancreatitis,combined,5,num__daylight_duration__day1,38.0,0.15328271159416984
acute pancreatitis,combined,5,num__precipitation_sum__peak_14d,39.0,0.14613062068856447
acute pancreatitis,combined,5,cat__neuter status_intact,40.0,0.13410409234166074
acute pancreatitis,combined,5,num__K value,41.0,0.13161465107532513
acute pancreatitis,combined,5,cat__eda3_season_autumn,42.0,0.12158676650732915
acute pancreatitis,combined,5,num__precipitation_sum__mean_7d,43.0,0.12057401174767245
acute pancreatitis,combined,5,num__wind_direction_10m_dominant__peak_14d,44.0,0.10222748731861446
acute pancreatitis,combined,5,cat__Na interpreatation_decreased,45.0,0.09541004767187684
acute pancreatitis,combined,5,cat__regularly vaccinated_no,46.0,0.09327116651720009
acute pancreatitis,combined,5,cat__regularly dewormed_yes,47.0,0.08365756931854698
acute pancreatitis,combined,5,num__precipitation_hours__peak_7d,48.0,0.080790947956522
acute pancreatitis,combined,5,cat__urban or rural region_village,49.0,0.078019744163686
acute pancreatitis,combined,5,num__snowfall_sum__mean_2d,50.0,0.07656489264581101
acute pancreatitis,environmental_only,1,num__surface_pressure_max__day1,1.0,0.7685824812916756
acute pancreatitis,environmental_only,1,num__wind_gusts_10m_max__day1,2.0,0.68476313727431
acute pancreatitis,environmental_only,1,num__precipitation_sum__peak_14d,3.0,0.5794683037684445
acute pancreatitis,environmental_only,1,num__moon_phase_sin,4.0,0.5075557670664554
acute pancreatitis,environmental_only,1,num__precipitation_sum__mean_2d,5.0,0.47631053984590743
acute pancreatitis,environmental_only,1,num__wind_direction_10m_dominant__day1,6.0,0.47381778867996277
acute pancreatitis,environmental_only,1,num__wind_gusts_10m_max__mean_13d,7.0,0.4484614546157291
acute pancreatitis,environmental_only,1,num__wind_gusts_10m_max__peak_14d,8.0,0.4408276759545054
acute pancreatitis,environmental_only,1,num__precipitation_sum__mean_7d,9.0,0.406954389345106
acute pancreatitis,environmental_only,1,num__wind_gusts_10m_max__mean_7d,10.0,0.40081400223440683
acute pancreatitis,environmental_only,1,num__surface_pressure_max__mean_13d,11.0,0.36093133615198913
acute pancreatitis,environmental_only,1,num__precipitation_sum__day1,12.0,0.32336330470575364
acute pancreatitis,environmental_only,1,num__precipitation_hours__mean_13d,13.0,0.3081580884890021
acute pancreatitis,environmental_only,1,num__precipitation_hours__mean_2d,14.0,0.305181553246753
acute pancreatitis,environmental_only,1,num__wind_direction_10m_dominant__mean_7d,15.0,0.3017388008213766
acute pancreatitis,environmental_only,1,num__daylight_duration__day1,16.0,0.2833286199251258
acute pancreatitis,environmental_only,1,num__wind_direction_10m_dominant__peak_7d,17.0,0.27596962821644555
acute pancreatitis,environmental_only,1,num__wind_direction_10m_dominant__mean_13d,18.0,0.2750784296241336
acute pancreatitis,environmental_only,1,num__moon_phase_cos,19.0,0.2436365752656384
acute pancreatitis,environmental_only,1,cat__eda3_weekday_sat,20.0,0.2202562302757023
acute pancreatitis,environmental_only,1,cat__eda3_season_spring,21.0,0.19790795699319405
acute pancreatitis,environmental_only,1,num__precipitation_hours__mean_7d,22.0,0.17678485594602658
acute pancreatitis,environmental_only,1,cat__eda3_weekday_mon,23.0,0.16403137058680387
acute pancreatitis,environmental_only,1,num__precipitation_sum__mean_13d,24.0,0.1581714155595107
acute pancreatitis,environmental_only,1,num__precipitation_hours__peak_7d,25.0,0.14238066306116476
acute pancreatitis,environmental_only,1,cat__eda3_weekday_fri,26.0,0.13001420215513695
acute pancreatitis,environmental_only,1,num__precipitation_hours__peak_14d,27.0,0.12682846564911138
acute pancreatitis,environmental_only,1,num__apparent_temperature_max__day1,28.0,0.12450574713432934
acute pancreatitis,environmental_only,1,num__wind_direction_10m_dominant__peak_14d,29.0,0.11479324827387742
acute pancreatitis,environmental_only,1,cat__eda3_weekday_sun,30.0,0.06346172022110899
acute pancreatitis,environmental_only,1,num__snowfall_sum__mean_2d,31.0,0.06029398953739001
acute pancreatitis,environmental_only,1,cat__eda3_season_summer,32.0,0.05539421464353184
